COD_INCISO,COD_CAPITULO,COD_PARTIDA,COD_SUBPARTIDA,DESCRIPCIÓN,DAI,ITBMS,ISC,ICCDP,CAPITULO_NOMBRE
850819100000,85,8508,850819,- - - De uso doméstico,15,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850819200000,85,8508,850819,- - - De uso industrial,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850860100000,85,8508,850860,- - Industriales,3,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850860900000,85,8508,850860,- - Las demás,5,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850870100000,85,8508,850870,- - Para aspiradoras industriales,3,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850870900000,85,8508,850870,- - Las demás,5,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850940000000,85,8509,850940,‑ Trituradoras y mezcladoras de alimentos; extractoras de jugo de frutos u hortalizas,5,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850980110000,85,8509,850980,"- - - Máquinas para cortar en lonchas la carne, queso, etc.",5,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850980120000,85,8509,850980,- - - Cepillos de diente eléctricos,5,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850980190000,85,8509,850980,- - - Los demás.,5,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850980910000,85,8509,850980,- - - Lustradoras de piso para uso doméstico,5,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850980920000,85,8509,850980,- - - Trituradoras de desperdicios de cocina,5,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850980990000,85,8509,850980,- - - Los demás,5,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850990000000,85,8509,850990,‑ Partes,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
851010000000,85,8510,851010,‑ Afeitadoras,10,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
851020000000,85,8510,851020,‑ Máquinas de cortar el pelo o esquilar,10,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
851030000000,85,8510,851030,- Aparatos de depilar,5,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
851090100000,85,8510,851090,- - Para aparatos de afeitar,10,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
851090200000,85,8510,851090,- - Para aparatos de esquilar,15,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
851090900000,85,8510,851090,- - Los demás,15,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
851110000000,85,8511,851110,‑ Bujías de encendido,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
851120000000,85,8511,851120,‑ Magnetos; dinamomagnetos; volantes magnéticos,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
851130000000,85,8511,851130,‑ Distribuidores; bobinas de encendido,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
851140000000,85,8511,851140,"‑ Motores de arranque, aunque funcionen también como generadores",0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
851140000000,85,8511,851140,"‑ Motores de arranque, aunque funcionen también como generadores",0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
851150000000,85,8511,851150,‑ Los demás generadores,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
851180000000,85,8511,851180,‑ Los demás aparatos y dispositivos,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
851190100000,85,8511,851190,- - Para alternadores de uso marino y motores de arranque de 32 V,5,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
851190900000,85,8511,851190,- - Los demás,10,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
851210000000,85,8512,851210,‑ Aparatos de alumbrado o señalización visual de los tipos utilizados en bicicletas,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
851220000000,85,8512,851220,‑ Los demás aparatos de alumbrado o señalización visual,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
851230000000,85,8512,851230,‑ Aparatos de señalización acústica,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
851240000000,85,8512,851240,‑ Limpiaparabrisas y eliminadores de escarcha o vaho,5,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
851290100000,85,8512,851290,"- - De limpiaparabrisas, de los tipos utilizados en los vehículos de la partida 87.02",0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
851290900000,85,8512,851290,- - Otros,5,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
851310000000,85,8513,851310,‑ Lámparas,5,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
851390000000,85,8513,851390,‑ Partes,5,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
851411100000,85,8514,851411,- - - Para cerámica,10,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
851411900000,85,8514,851411,- - - Los demás,3,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
851419100000,85,8514,851419,- - - Para cerámica,10,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
851419900000,85,8514,851419,- - - Los demás,3,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
851420100000,85,8514,851420,- - Para cerámica,10,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
851420900000,85,8514,851420,- - Los demás,3,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
851431100090,85,8514,851431,- - - - Los demás,10,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
851431900090,85,8514,851431,- - - - Los demás,3,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
851432100090,85,8514,851432,- - - - Los demás,10,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
851432900090,85,8514,851432,- - - - Los demás,3,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
851439100090,85,8514,851439,- - - - Los demás,10,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
851439900090,85,8514,851439,- - - - Los demás,3,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
851440100000,85,8514,851440,- - Para cerámica,10,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
851440900000,85,8514,851440,- - Los demás,3,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
851490000000,85,8514,851490,‑ Partes,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
851511000000,85,8515,851511,- - Soldadores y pistolas para soldar,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
851519000000,85,8515,851519,- - Los demás,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
